,latitude,longitude
4100,33.04,-115.35
4101,33.04,-115.35
4102,33.04,-115.35
4103,33.04,-115.35
4104,33.04,-115.35
4105,33.04,-115.35
4106,33.04,-115.35
4107,33.04,-115.35
4108,33.04,-115.35
4109,33.04,-115.35
4110,33.04,-115.35
4111,33.04,-115.35
4112,33.04,-115.35
4113,33.04,-115.35
4114,33.04,-115.35
4115,33.04,-115.35
4116,33.04,-115.35
4117,33.04,-115.35
4118,33.04,-115.35
4119,33.04,-115.35
4120,33.04,-115.35
4121,33.04,-115.35
4122,33.04,-115.35
4123,33.04,-115.35
4124,33.04,-115.35
4125,33.04,-115.35
4126,33.04,-115.35
4127,33.04,-115.35
4128,33.04,-115.35
4129,33.04,-115.35
4130,36.583333,-117.41666699999999
4131,36.583333,-117.41666699999999
4132,36.583333,-117.41666699999999
4133,36.583333,-117.41666699999999
4134,36.583333,-117.41666699999999
4135,36.583333,-117.41666699999999
4136,36.583333,-117.41666699999999
4137,36.583333,-117.41666699999999
4138,36.583333,-117.41666699999999
4139,36.583333,-117.41666699999999
4140,36.583333,-117.41666699999999
4141,36.583333,-117.41666699999999
4142,36.583333,-117.41666699999999
4143,36.583333,-117.41666699999999
4144,36.583333,-117.41666699999999
4145,36.583333,-117.41666699999999
4146,36.583333,-117.41666699999999
4147,36.583333,-117.41666699999999
4148,36.583333,-117.41666699999999
4149,36.583333,-117.41666699999999
4150,36.583333,-117.41666699999999
4151,36.583333,-117.41666699999999
4152,36.583333,-117.41666699999999
4153,36.583333,-117.41666699999999
4154,36.583333,-117.41666699999999
4155,36.583333,-117.41666699999999
4156,36.583333,-117.41666699999999
4157,36.583333,-117.41666699999999
4158,36.583333,-117.41666699999999
4159,36.583333,-117.41666699999999
4160,36.583333,-117.41666699999999
4161,36.583333,-117.41666699999999
4162,36.583333,-117.41666699999999
4163,36.583333,-117.41666699999999
4164,36.583333,-117.41666699999999
4165,36.583333,-117.41666699999999
4166,36.583333,-117.41666699999999
4167,36.583333,-117.41666699999999
4168,36.583333,-117.41666699999999
4169,36.583333,-117.41666699999999
4170,36.583333,-117.41666699999999
4171,36.583333,-117.41666699999999
4172,36.583333,-117.41666699999999
4173,36.583333,-117.41666699999999
4174,36.583333,-117.41666699999999
4175,36.583333,-117.41666699999999
4176,36.583333,-117.41666699999999
4177,36.583333,-117.41666699999999
4178,36.583333,-117.41666699999999
4179,36.583333,-117.41666699999999
4180,36.583333,-117.41666699999999
4181,36.583333,-117.41666699999999
4182,36.583333,-117.41666699999999
4183,36.583333,-117.41666699999999
4184,36.583333,-117.41666699999999
4185,36.583333,-117.41666699999999
4186,36.583333,-117.41666699999999
4187,36.583333,-117.41666699999999
4188,36.583333,-117.41666699999999
4189,36.583333,-117.41666699999999
4190,36.583333,-117.41666699999999
4191,36.583333,-117.41666699999999
4192,36.583333,-117.41666699999999
4193,36.583333,-117.41666699999999
4194,36.583333,-117.41666699999999
4195,36.583333,-117.41666699999999
4196,36.583333,-117.41666699999999
4197,36.583333,-117.41666699999999
4198,36.583333,-117.41666699999999
4199,36.583333,-117.41666699999999
4200,36.583333,-117.41666699999999
4201,36.583333,-117.41666699999999
4202,36.583333,-117.41666699999999
4203,36.583333,-117.41666699999999
4204,36.583333,-117.41666699999999
4205,36.583333,-117.41666699999999
4206,36.583333,-117.41666699999999
4207,36.583333,-117.41666699999999
4208,36.583333,-117.41666699999999
4209,36.583333,-117.41666699999999
4210,36.583333,-117.41666699999999
4211,36.583333,-117.41666699999999
4212,36.583333,-117.41666699999999
4213,36.583333,-117.41666699999999
4214,36.583333,-117.41666699999999
4215,36.583333,-117.41666699999999
4216,36.583333,-117.41666699999999
4217,36.583333,-117.41666699999999
4218,36.583333,-117.41666699999999
4219,36.583333,-117.41666699999999
4220,36.583333,-117.41666699999999
4221,36.583333,-117.41666699999999
4222,36.583333,-117.41666699999999
4223,36.583333,-117.41666699999999
4224,36.583333,-117.41666699999999
4225,36.583333,-117.41666699999999
4226,36.583333,-117.41666699999999
4227,36.583333,-117.41666699999999
4228,36.583333,-117.41666699999999
4229,36.583333,-117.41666699999999
4230,36.583333,-117.41666699999999
4231,36.583333,-117.41666699999999
4232,36.583333,-117.41666699999999
4233,36.583333,-117.41666699999999
4234,36.583333,-117.41666699999999
4235,36.583333,-117.41666699999999
4236,36.583333,-117.41666699999999
4237,36.583333,-117.41666699999999
4238,36.583333,-117.41666699999999
4239,36.583333,-117.41666699999999
4240,36.583333,-117.41666699999999
4241,36.583333,-117.41666699999999
4242,36.583333,-117.41666699999999
4243,36.583333,-117.41666699999999
4244,36.583333,-117.41666699999999
4245,36.583333,-117.41666699999999
4246,36.583333,-117.41666699999999
4247,36.583333,-117.41666699999999
4248,36.583333,-117.41666699999999
4249,36.583333,-117.41666699999999
4250,36.583333,-117.41666699999999
4251,36.583333,-117.41666699999999
4252,36.583333,-117.41666699999999
4253,36.583333,-117.41666699999999
4254,36.583333,-117.41666699999999
4255,36.583333,-117.41666699999999
4256,36.583333,-117.41666699999999
4257,36.583333,-117.41666699999999
4258,36.583333,-117.41666699999999
4259,36.583333,-117.41666699999999
4260,36.583333,-117.41666699999999
4261,36.583333,-117.41666699999999
4262,36.583333,-117.41666699999999
4263,36.583333,-117.41666699999999
4264,36.583333,-117.41666699999999
4265,36.583333,-117.41666699999999
4266,36.583333,-117.41666699999999
4267,36.583333,-117.41666699999999
4268,36.583333,-117.41666699999999
4269,36.583333,-117.41666699999999
4270,36.583333,-117.41666699999999
4271,36.583333,-117.41666699999999
4272,36.583333,-117.41666699999999
4273,36.583333,-117.41666699999999
4274,36.583333,-117.41666699999999
4275,36.583333,-117.41666699999999
4276,36.583333,-117.41666699999999
4277,36.583333,-117.41666699999999
4278,36.583333,-117.41666699999999
4279,36.583333,-117.41666699999999
4280,36.583333,-117.41666699999999
4281,36.583333,-117.41666699999999
4282,36.583333,-117.41666699999999
4283,36.583333,-117.41666699999999
4284,36.583333,-117.41666699999999
4285,36.583333,-117.41666699999999
4286,36.583333,-117.41666699999999
4287,36.583333,-117.41666699999999
4288,36.583333,-117.41666699999999
4289,36.583333,-117.41666699999999
4290,36.583333,-117.41666699999999
4291,36.583333,-117.41666699999999
4292,36.583333,-117.41666699999999
4293,36.583333,-117.41666699999999
4294,36.583333,-117.41666699999999
4295,36.583333,-117.41666699999999
4296,36.583333,-117.41666699999999
4297,36.583333,-117.41666699999999
4298,36.583333,-117.41666699999999
4299,36.583333,-117.41666699999999
4300,36.583333,-117.41666699999999
4301,36.583333,-117.41666699999999
4302,36.583333,-117.41666699999999
4303,36.583333,-117.41666699999999
4304,36.583333,-117.41666699999999
4305,36.583333,-117.41666699999999
4306,36.583333,-117.41666699999999
4307,36.583333,-117.41666699999999
4308,36.583333,-117.41666699999999
4309,36.583333,-117.41666699999999
4310,36.583333,-117.41666699999999
4311,36.583333,-117.41666699999999
4312,36.583333,-117.41666699999999
4313,36.583333,-117.41666699999999
4314,36.583333,-117.41666699999999
4315,36.583333,-117.41666699999999
4316,36.583333,-117.41666699999999
4317,36.583333,-117.41666699999999
4318,36.583333,-117.41666699999999
4319,36.583333,-117.41666699999999
4320,36.583333,-117.41666699999999
4321,36.583333,-117.41666699999999
4322,36.583333,-117.41666699999999
4323,36.583333,-117.41666699999999
4324,36.583333,-117.41666699999999
4325,36.583333,-117.41666699999999
4326,36.583333,-117.41666699999999
4327,36.583333,-117.41666699999999
4328,36.583333,-117.41666699999999
4329,36.583333,-117.41666699999999
4330,36.583333,-117.41666699999999
4331,36.583333,-117.41666699999999
4332,36.583333,-117.41666699999999
4333,36.583333,-117.41666699999999
4334,36.583333,-117.41666699999999
4335,36.583333,-117.41666699999999
4336,36.583333,-117.41666699999999
4337,36.583333,-117.41666699999999
4338,36.583333,-117.41666699999999
4339,36.583333,-117.41666699999999
4340,36.583333,-117.41666699999999
4341,36.583333,-117.41666699999999
4342,36.583333,-117.41666699999999
4343,36.583333,-117.41666699999999
4344,36.583333,-117.41666699999999
4345,36.583333,-117.41666699999999
4346,36.583333,-117.41666699999999
4347,36.583333,-117.41666699999999
4348,36.583333,-117.41666699999999
4349,36.583333,-117.41666699999999
4350,36.583333,-117.41666699999999
4351,36.583333,-117.41666699999999
4352,36.583333,-117.41666699999999
4353,36.583333,-117.41666699999999
4354,36.583333,-117.41666699999999
4355,36.583333,-117.41666699999999
4356,36.583333,-117.41666699999999
4357,36.583333,-117.41666699999999
4358,36.583333,-117.41666699999999
4359,36.583333,-117.41666699999999
4360,36.583333,-117.41666699999999
4361,36.583333,-117.41666699999999
4362,36.583333,-117.41666699999999
4363,36.583333,-117.41666699999999
4364,36.583333,-117.41666699999999
4365,36.583333,-117.41666699999999
4366,36.583333,-117.41666699999999
4367,36.583333,-117.41666699999999
4368,36.583333,-117.41666699999999
4369,36.583333,-117.41666699999999
4370,36.583333,-117.41666699999999
4371,36.583333,-117.41666699999999
4372,36.583333,-117.41666699999999
4373,36.583333,-117.41666699999999
4374,36.583333,-117.41666699999999
4375,36.583333,-117.41666699999999
4376,36.583333,-117.41666699999999
4377,36.583333,-117.41666699999999
4378,36.583333,-117.41666699999999
4379,36.583333,-117.41666699999999
4380,36.583333,-117.41666699999999
4381,36.583333,-117.41666699999999
4382,36.583333,-117.41666699999999
4383,36.583333,-117.41666699999999
4384,36.583333,-117.41666699999999
4385,36.583333,-117.41666699999999
4386,36.583333,-117.41666699999999
4387,36.583333,-117.41666699999999
4388,36.583333,-117.41666699999999
4389,36.583333,-117.41666699999999
4390,36.583333,-117.41666699999999
4391,36.583333,-117.41666699999999
4392,36.583333,-117.41666699999999
4393,36.583333,-117.41666699999999
4394,36.583333,-117.41666699999999
4395,36.583333,-117.41666699999999
4396,36.583333,-117.41666699999999
4397,36.583333,-117.41666699999999
4398,36.583333,-117.41666699999999
4399,36.583333,-117.41666699999999
4400,36.583333,-117.41666699999999
4401,36.583333,-117.41666699999999
4402,36.583333,-117.41666699999999
4403,36.583333,-117.41666699999999
4404,36.583333,-117.41666699999999
4405,36.583333,-117.41666699999999
4406,36.583333,-117.41666699999999
4407,36.583333,-117.41666699999999
4408,36.583333,-117.41666699999999
4409,36.583333,-117.41666699999999
4410,36.583333,-117.41666699999999
4411,36.583333,-117.41666699999999
4412,36.583333,-117.41666699999999
4413,36.583333,-117.41666699999999
4414,36.583333,-117.41666699999999
4415,36.583333,-117.41666699999999
4416,36.583333,-117.41666699999999
4417,36.583333,-117.41666699999999
4418,36.583333,-117.41666699999999
4419,36.583333,-117.41666699999999
4420,36.583333,-117.41666699999999
4421,36.583333,-117.41666699999999
4422,36.583333,-117.41666699999999
4423,36.583333,-117.41666699999999
4424,36.583333,-117.41666699999999
4425,35.34,-118.72
4426,35.34,-118.72
4427,35.34,-118.72
4428,35.34,-118.72
4429,35.34,-118.72
4430,35.34,-118.72
4431,35.34,-118.72
4432,35.34,-118.72
4433,35.34,-118.72
4434,35.34,-118.72
4435,35.34,-118.72
4436,35.34,-118.72
4437,35.34,-118.72
4438,35.34,-118.72
4439,35.34,-118.72
4440,35.34,-118.72
4441,35.34,-118.72
4442,35.34,-118.72
4443,35.34,-118.72
4444,35.34,-118.72
4445,35.34,-118.72
4446,35.34,-118.72
4447,35.34,-118.72
4448,35.34,-118.72
4449,35.34,-118.72
4450,35.34,-118.72
4451,35.34,-118.72
4452,35.34,-118.72
4453,35.34,-118.72
4454,35.34,-118.72
4455,35.34,-118.72
4456,35.34,-118.72
4457,35.34,-118.72
4458,35.34,-118.72
4459,35.34,-118.72
4460,35.34,-118.72
4461,35.34,-118.72
4462,35.34,-118.72
4463,35.34,-118.72
4464,35.34,-118.72
4465,35.34,-118.72
4466,35.34,-118.72
4467,35.34,-118.72
4468,35.34,-118.72
4469,35.34,-118.72
4470,35.34,-118.72
4471,35.34,-118.72
4472,35.34,-118.72
4473,35.34,-118.72
4474,35.34,-118.72
4475,35.34,-118.72
4476,35.34,-118.72
4477,35.34,-118.72
4478,35.34,-118.72
4479,35.34,-118.72
4480,35.34,-118.72
4481,35.34,-118.72
4482,35.34,-118.72
4483,35.34,-118.72
4484,35.34,-118.72
4485,35.34,-118.72
4486,35.34,-118.72
4487,35.34,-118.72
4488,35.34,-118.72
4489,35.34,-118.72
4490,35.34,-118.72
4491,35.34,-118.72
4492,35.34,-118.72
4493,35.34,-118.72
4494,35.34,-118.72
4495,35.34,-118.72
4496,35.34,-118.72
4497,35.34,-118.72
4498,35.34,-118.72
4499,35.34,-118.72
4500,35.34,-118.72
4501,35.34,-118.72
4502,35.34,-118.72
4503,35.34,-118.72
4504,35.34,-118.72
4505,35.34,-118.72
4506,35.34,-118.72
4507,35.34,-118.72
4508,35.34,-118.72
4509,35.34,-118.72
4510,35.34,-118.72
4511,35.34,-118.72
4512,35.34,-118.72
4513,35.34,-118.72
4514,35.34,-118.72
4515,35.34,-118.72
4516,35.34,-118.72
4517,35.34,-118.72
4518,35.34,-118.72
4519,35.34,-118.72
4520,35.34,-118.72
4521,35.34,-118.72
4522,35.34,-118.72
4523,35.34,-118.72
4524,35.34,-118.72
4525,35.34,-118.72
4526,35.34,-118.72
4527,35.34,-118.72
4528,35.34,-118.72
4529,35.34,-118.72
4530,35.34,-118.72
4531,35.34,-118.72
4532,35.34,-118.72
4533,35.34,-118.72
4534,35.34,-118.72
4535,35.34,-118.72
4536,35.34,-118.72
4537,35.34,-118.72
4538,35.34,-118.72
4539,35.34,-118.72
4540,35.34,-118.72
4541,35.34,-118.72
4542,35.34,-118.72
4543,35.34,-118.72
4544,35.34,-118.72
4545,35.34,-118.72
4546,35.34,-118.72
4547,35.34,-118.72
4548,35.34,-118.72
4549,35.34,-118.72
4550,35.34,-118.72
4551,35.34,-118.72
4552,35.34,-118.72
4553,35.34,-118.72
4554,35.34,-118.72
4555,35.34,-118.72
4556,35.34,-118.72
4557,35.34,-118.72
4558,35.34,-118.72
4559,35.34,-118.72
4560,35.34,-118.72
4561,35.34,-118.72
4562,35.34,-118.72
4563,35.34,-118.72
4564,35.34,-118.72
4565,35.34,-118.72
4566,35.34,-118.72
4567,35.34,-118.72
4568,35.34,-118.72
4569,35.34,-118.72
4570,35.34,-118.72
4571,35.34,-118.72
4572,35.34,-118.72
4573,35.34,-118.72
4574,35.34,-118.72
4575,35.34,-118.72
4576,35.34,-118.72
4577,35.34,-118.72
4578,35.34,-118.72
4579,35.34,-118.72
4580,35.34,-118.72
4581,35.34,-118.72
4582,35.34,-118.72
4583,35.34,-118.72
4584,35.34,-118.72
4585,35.34,-118.72
4586,35.34,-118.72
4587,35.34,-118.72
4588,35.34,-118.72
4589,35.34,-118.72
4590,35.34,-118.72
4591,35.34,-118.72
4592,35.34,-118.72
4593,35.34,-118.72
4594,35.34,-118.72
4595,35.34,-118.72
4596,35.34,-118.72
4597,35.34,-118.72
4598,35.34,-118.72
4599,35.34,-118.72
4600,35.34,-118.72
4601,35.34,-118.72
4602,35.34,-118.72
4603,35.34,-118.72
4604,35.34,-118.72
4605,35.34,-118.72
4606,35.34,-118.72
4607,35.34,-118.72
4608,35.34,-118.72
4609,35.34,-118.72
4610,35.34,-118.72
4611,35.34,-118.72
4612,35.34,-118.72
4613,35.34,-118.72
4614,35.34,-118.72
4615,35.34,-118.72
4616,35.34,-118.72
4617,35.34,-118.72
4618,35.34,-118.72
4619,35.34,-118.72
4620,35.34,-118.72
4621,35.34,-118.72
4622,35.34,-118.72
4623,35.34,-118.72
4624,35.34,-118.72
4625,35.34,-118.72
4626,35.34,-118.72
4627,35.34,-118.72
4628,35.34,-118.72
4629,35.34,-118.72
4630,35.34,-118.72
4631,35.34,-118.72
4632,35.34,-118.72
4633,35.34,-118.72
4634,35.34,-118.72
4635,35.34,-118.72
4636,35.34,-118.72
4637,35.34,-118.72
4638,35.34,-118.72
4639,35.34,-118.72
4640,35.34,-118.72
4641,35.34,-118.72
4642,35.34,-118.72
4643,35.34,-118.72
4644,35.34,-118.72
4645,35.34,-118.72
4646,35.34,-118.72
4647,35.34,-118.72
4648,35.34,-118.72
4649,35.34,-118.72
4650,35.34,-118.72
4651,35.34,-118.72
4652,35.34,-118.72
4653,35.34,-118.72
4654,35.34,-118.72
4655,35.34,-118.72
4656,35.34,-118.72
4657,35.34,-118.72
4658,35.34,-118.72
4659,35.34,-118.72
4660,35.34,-118.72
4661,35.34,-118.72
4662,35.34,-118.72
4663,35.34,-118.72
4664,35.34,-118.72
4665,35.34,-118.72
4666,35.34,-118.72
4667,35.34,-118.72
4668,35.34,-118.72
4669,35.34,-118.72
4670,35.34,-118.72
4671,35.34,-118.72
4672,35.34,-118.72
4673,35.34,-118.72
4674,35.34,-118.72
4675,35.34,-118.72
4676,35.34,-118.72
4677,35.34,-118.72
4678,35.34,-118.72
4679,35.34,-118.72
4680,35.34,-118.72
4681,35.34,-118.72
4682,35.34,-118.72
4683,35.34,-118.72
4684,35.34,-118.72
4685,35.34,-118.72
4686,35.34,-118.72
4687,35.34,-118.72
4688,35.34,-118.72
4689,35.34,-118.72
4690,35.34,-118.72
4691,35.34,-118.72
4692,35.34,-118.72
4693,35.34,-118.72
4694,35.34,-118.72
4695,35.34,-118.72
4696,35.34,-118.72
4697,35.34,-118.72
4698,35.34,-118.72
4699,35.34,-118.72
4700,35.34,-118.72
4701,35.34,-118.72
4702,35.34,-118.72
4703,35.34,-118.72
4704,35.34,-118.72
4705,35.34,-118.72
4706,35.34,-118.72
4707,35.34,-118.72
4708,35.34,-118.72
4709,35.34,-118.72
4710,35.34,-118.72
4711,35.34,-118.72
4712,35.34,-118.72
4713,35.34,-118.72
4714,35.34,-118.72
4715,35.34,-118.72
4716,35.34,-118.72
4717,35.34,-118.72
4718,35.34,-118.72
4719,35.34,-118.72
4720,36.07,-119.81
4721,36.07,-119.81
4722,36.07,-119.81
4723,36.07,-119.81
4724,36.07,-119.81
4725,36.07,-119.81
4726,36.07,-119.81
4727,36.07,-119.81
4728,36.07,-119.81
4729,36.07,-119.81
4730,36.07,-119.81
4731,36.07,-119.81
4732,36.07,-119.81
4733,36.07,-119.81
4734,36.07,-119.81
4735,36.07,-119.81
4736,36.07,-119.81
4737,36.07,-119.81
4738,36.07,-119.81
4739,36.07,-119.81
4740,36.07,-119.81
4741,36.07,-119.81
4742,36.07,-119.81
4743,36.07,-119.81
4744,36.07,-119.81
4745,36.07,-119.81
4746,36.07,-119.81
4747,36.07,-119.81
4748,36.07,-119.81
4749,36.07,-119.81
4750,36.07,-119.81
4751,36.07,-119.81
4752,36.07,-119.81
4753,36.07,-119.81
4754,36.07,-119.81
4755,36.07,-119.81
4756,36.07,-119.81
4757,36.07,-119.81
4758,36.07,-119.81
4759,36.07,-119.81
4760,36.07,-119.81
4761,36.07,-119.81
4762,36.07,-119.81
4763,36.07,-119.81
4764,36.07,-119.81
4765,36.07,-119.81
4766,36.07,-119.81
4767,36.07,-119.81
4768,36.07,-119.81
4769,36.07,-119.81
4770,36.07,-119.81
4771,36.07,-119.81
4772,36.07,-119.81
4773,36.07,-119.81
4774,36.07,-119.81
4775,36.07,-119.81
4776,36.07,-119.81
4777,36.07,-119.81
4778,36.07,-119.81
4779,36.07,-119.81
4780,36.07,-119.81
4781,36.07,-119.81
4782,36.07,-119.81
4783,36.07,-119.81
4784,36.07,-119.81
4785,36.07,-119.81
4786,36.07,-119.81
4787,36.07,-119.81
4788,36.07,-119.81
4789,36.07,-119.81
4790,36.07,-119.81
4791,36.07,-119.81
4792,36.07,-119.81
4793,36.07,-119.81
4794,36.07,-119.81
4795,36.07,-119.81
4796,36.07,-119.81
4797,36.07,-119.81
4798,36.07,-119.81
4799,36.07,-119.81
4800,36.07,-119.81
4801,36.07,-119.81
4802,36.07,-119.81
4803,36.07,-119.81
4804,36.07,-119.81
4805,36.07,-119.81
4806,36.07,-119.81
4807,36.07,-119.81
4808,36.07,-119.81
4809,36.07,-119.81
4810,36.07,-119.81
4811,36.07,-119.81
4812,36.07,-119.81
4813,36.07,-119.81
4814,36.07,-119.81
4815,36.07,-119.81
4816,36.07,-119.81
4817,36.07,-119.81
4818,36.07,-119.81
4819,36.07,-119.81
4820,36.07,-119.81
4821,36.07,-119.81
4822,36.07,-119.81
4823,36.07,-119.81
4824,36.07,-119.81
4825,36.07,-119.81
4826,36.07,-119.81
4827,36.07,-119.81
4828,36.07,-119.81
4829,36.07,-119.81
4830,36.07,-119.81
4831,36.07,-119.81
4832,36.07,-119.81
4833,36.07,-119.81
4834,36.07,-119.81
4835,36.07,-119.81
4836,36.07,-119.81
4837,36.07,-119.81
4838,36.07,-119.81
4839,36.07,-119.81
4840,36.07,-119.81
4841,36.07,-119.81
4842,36.07,-119.81
4843,36.07,-119.81
4844,36.07,-119.81
4845,36.07,-119.81
4846,36.07,-119.81
4847,36.07,-119.81
4848,36.07,-119.81
4849,36.07,-119.81
4850,36.07,-119.81
4851,36.07,-119.81
4852,36.07,-119.81
4853,36.07,-119.81
4854,36.07,-119.81
4855,36.07,-119.81
4856,36.07,-119.81
4857,36.07,-119.81
4858,36.07,-119.81
4859,36.07,-119.81
4860,36.07,-119.81
4861,36.07,-119.81
4862,36.07,-119.81
4863,36.07,-119.81
4864,36.07,-119.81
4865,36.07,-119.81
4866,36.07,-119.81
4867,36.07,-119.81
4868,36.07,-119.81
4869,36.07,-119.81
4870,36.07,-119.81
4871,36.07,-119.81
4872,36.07,-119.81
4873,36.07,-119.81
4874,36.07,-119.81
4875,36.07,-119.81
4876,36.07,-119.81
4877,36.07,-119.81
4878,36.07,-119.81
4879,36.07,-119.81
4880,36.07,-119.81
4881,36.07,-119.81
4882,36.07,-119.81
4883,36.07,-119.81
4884,36.07,-119.81
4885,36.07,-119.81
4886,36.07,-119.81
4887,36.07,-119.81
4888,36.07,-119.81
4889,36.07,-119.81
4890,36.07,-119.81
4891,36.07,-119.81
4892,36.07,-119.81
4893,36.07,-119.81
4894,36.07,-119.81
4895,36.07,-119.81
4896,36.07,-119.81
4897,36.07,-119.81
4898,36.07,-119.81
4899,36.07,-119.81
4900,36.07,-119.81
4901,36.07,-119.81
4902,36.07,-119.81
4903,36.07,-119.81
4904,36.07,-119.81
4905,36.07,-119.81
4906,36.07,-119.81
4907,36.07,-119.81
4908,36.07,-119.81
4909,36.07,-119.81
4910,36.07,-119.81
4911,36.07,-119.81
4912,36.07,-119.81
4913,36.07,-119.81
4914,36.07,-119.81
4915,36.07,-119.81
4916,36.07,-119.81
4917,36.07,-119.81
4918,36.07,-119.81
4919,36.07,-119.81
4920,36.07,-119.81
4921,36.07,-119.81
4922,36.07,-119.81
4923,36.07,-119.81
4924,36.07,-119.81
4925,36.07,-119.81
4926,36.07,-119.81
4927,36.07,-119.81
4928,36.07,-119.81
4929,36.07,-119.81
4930,36.07,-119.81
4931,36.07,-119.81
4932,36.07,-119.81
4933,36.07,-119.81
4934,36.07,-119.81
4935,36.07,-119.81
4936,36.07,-119.81
4937,36.07,-119.81
4938,36.07,-119.81
4939,36.07,-119.81
4940,36.07,-119.81
4941,36.07,-119.81
4942,36.07,-119.81
4943,36.07,-119.81
4944,36.07,-119.81
4945,36.07,-119.81
4946,36.07,-119.81
4947,36.07,-119.81
4948,36.07,-119.81
4949,36.07,-119.81
4950,36.07,-119.81
4951,36.07,-119.81
4952,36.07,-119.81
4953,36.07,-119.81
4954,36.07,-119.81
4955,36.07,-119.81
4956,36.07,-119.81
4957,36.07,-119.81
4958,36.07,-119.81
4959,36.07,-119.81
4960,36.07,-119.81
4961,36.07,-119.81
4962,36.07,-119.81
4963,36.07,-119.81
4964,36.07,-119.81
4965,36.07,-119.81
4966,36.07,-119.81
4967,36.07,-119.81
4968,36.07,-119.81
4969,36.07,-119.81
4970,36.07,-119.81
4971,36.07,-119.81
4972,36.07,-119.81
4973,36.07,-119.81
4974,36.07,-119.81
4975,36.07,-119.81
4976,36.07,-119.81
4977,36.07,-119.81
4978,36.07,-119.81
4979,36.07,-119.81
4980,36.07,-119.81
4981,36.07,-119.81
4982,36.07,-119.81
4983,36.07,-119.81
4984,36.07,-119.81
4985,36.07,-119.81
4986,36.07,-119.81
4987,36.07,-119.81
4988,36.07,-119.81
4989,36.07,-119.81
4990,36.07,-119.81
4991,36.07,-119.81
4992,36.07,-119.81
4993,36.07,-119.81
4994,36.07,-119.81
4995,36.07,-119.81
4996,36.07,-119.81
4997,36.07,-119.81
4998,36.07,-119.81
4999,36.07,-119.81
5000,36.07,-119.81
5001,36.07,-119.81
5002,36.07,-119.81
5003,36.07,-119.81
5004,36.07,-119.81
5005,36.07,-119.81
5006,36.07,-119.81
5007,36.07,-119.81
5008,36.07,-119.81
5009,36.07,-119.81
5010,36.07,-119.81
5011,36.07,-119.81
5012,36.07,-119.81
5013,36.07,-119.81
5014,36.07,-119.81
5015,39.09,-122.76
5016,39.09,-122.76
5017,39.09,-122.76
5018,39.09,-122.76
5019,39.09,-122.76
5020,39.09,-122.76
5021,39.09,-122.76
5022,39.09,-122.76
5023,39.09,-122.76
5024,39.09,-122.76
5025,39.09,-122.76
5026,39.09,-122.76
5027,39.09,-122.76
5028,39.09,-122.76
5029,39.09,-122.76
5030,39.09,-122.76
5031,39.09,-122.76
5032,39.09,-122.76
5033,39.09,-122.76
5034,39.09,-122.76
5035,39.09,-122.76
5036,39.09,-122.76
5037,39.09,-122.76
5038,39.09,-122.76
5039,39.09,-122.76
5040,39.09,-122.76
5041,39.09,-122.76
5042,39.09,-122.76
5043,39.09,-122.76
5044,39.09,-122.76
5045,39.09,-122.76
5046,39.09,-122.76
5047,39.09,-122.76
5048,39.09,-122.76
5049,39.09,-122.76
5050,39.09,-122.76
5051,39.09,-122.76
5052,39.09,-122.76
5053,39.09,-122.76
5054,39.09,-122.76
5055,39.09,-122.76
5056,39.09,-122.76
5057,39.09,-122.76
5058,39.09,-122.76
5059,39.09,-122.76
5060,39.09,-122.76
5061,39.09,-122.76
5062,39.09,-122.76
5063,39.09,-122.76
5064,39.09,-122.76
5065,39.09,-122.76
5066,39.09,-122.76
5067,39.09,-122.76
5068,39.09,-122.76
5069,39.09,-122.76
5070,39.09,-122.76
5071,39.09,-122.76
5072,39.09,-122.76
5073,39.09,-122.76
5074,39.09,-122.76
5075,39.09,-122.76
5076,39.09,-122.76
5077,39.09,-122.76
5078,39.09,-122.76
5079,39.09,-122.76
5080,39.09,-122.76
5081,39.09,-122.76
5082,39.09,-122.76
5083,39.09,-122.76
5084,39.09,-122.76
5085,39.09,-122.76
5086,39.09,-122.76
5087,39.09,-122.76
5088,39.09,-122.76
5089,39.09,-122.76
5090,39.09,-122.76
5091,39.09,-122.76
5092,39.09,-122.76
5093,39.09,-122.76
5094,39.09,-122.76
5095,39.09,-122.76
5096,39.09,-122.76
5097,39.09,-122.76
5098,39.09,-122.76
5099,39.09,-122.76
5100,39.09,-122.76
5101,39.09,-122.76
5102,39.09,-122.76
5103,39.09,-122.76
5104,39.09,-122.76
5105,39.09,-122.76
5106,39.09,-122.76
5107,39.09,-122.76
5108,39.09,-122.76
5109,39.09,-122.76
5110,39.09,-122.76
5111,39.09,-122.76
5112,39.09,-122.76
5113,39.09,-122.76
5114,39.09,-122.76
5115,39.09,-122.76
5116,39.09,-122.76
5117,39.09,-122.76
5118,39.09,-122.76
5119,39.09,-122.76
5120,39.09,-122.76
5121,39.09,-122.76
5122,39.09,-122.76
5123,39.09,-122.76
5124,39.09,-122.76
5125,39.09,-122.76
5126,39.09,-122.76
5127,39.09,-122.76
5128,39.09,-122.76
5129,39.09,-122.76
5130,39.09,-122.76
5131,39.09,-122.76
5132,39.09,-122.76
5133,39.09,-122.76
5134,39.09,-122.76
5135,39.09,-122.76
5136,39.09,-122.76
5137,39.09,-122.76
5138,39.09,-122.76
5139,39.09,-122.76
5140,39.09,-122.76
5141,39.09,-122.76
5142,39.09,-122.76
